4,APA OTRAS,Volumen Unidades,23915,22399,23490,24161,21738,25444,19875,21420.67,20828,25236,19360,23775,21734,20636,24791,22936,21870,37899,30096,33621,29642,29249,31555,22674,31241,31062,36029,30779,0,0,0,0,0,0,0,0,28126,28235,28343,30770,33484,33622,53945,54059,54146,49193,49291,49394,271641.67,326703,129111,22636.805833333332,27225.25,10759.25,28280,30871.5,,,,,,,,,
APA BOTELLA 0.5 LTS ( x20),147.35286531766099,147.09806622721655,-0.001729176354291706,160.14867954,130.87159170999345,181.65489613999858,90.69947594999827,145.68296954999857,119.82039360999822,137.2272333374972,141.12258039000088,141.96601607406095,121.60232267376215,152.24632135505254,154.1933157086457,139.23431012321913,0.014625936389650152,,,,,,,,,,,,,
APA BOTELLA 1.5 LTS (x12),9.260811684688411,12.132183460833334,0.31005616720318097,14.106315949671043,7.692221779999977,11.172224099999987,7.56620433,10.02770116,9.980401239999999,9.11458784249999,13.175400190000001,14.268588935112001,12.719049862847,15.251606262343998,14.508584220249,13.85366131257575,0.5199438034902857,,,,,,,,,,,,,
APA OTRAS,6.201805669624833,6.5529518166666625,0.05661998549255909,7.298006959727881,6.311696620000003,5.662142490000003,5.6583830399999995,6.42444995,5.952482140000001,6.014168025000001,6.21643926,7.783583849310992,7.853567197624989,8.808128937863994,7.8627034083069915,7.665429811199994,0.2745619642377706,,,,,,,,,,,,,
MAQUILAS,10.082765103386334,11.525075806116666,0.14304713914697142,11.082032616190787,10.614372550000006,10.3163861164,9.740828575999998,12.646174606599999,12.954562420999999,10.829440462250002,11.089665632399997,9.537889768410002,10.768833885911,10.365658900611999,11.06592763147,12.143392496616666,0.12133147958538837,,,,,,,,,,,,,
PRECIO UNITARIO MES,Real 2024,REAL AÑO ANTERIOR,,PO26,2024-12-01 00:00:00,2025-01-01 00:00:00,2025-02-01 00:00:00,2025-03-01 00:00:00,2025-04-01 00:00:00,Promedio Nov-24 - Mzo-25,2025-12-01 00:00:00,2026-01-01 00:00:00,2026-02-01 00:00:00,2026-03-01 00:00:00,2026-04-01 00:00:00,Promedio  Nov-25 - Mzo-26,Var  %,,,,,,,,,,,,,
TOTAL,89.06190843841307,85.97897861776603,519.4844098591485,89.39037533473974,81.29843678066298,90.5616858365144,84.73841350335694,86.17787538123913,85.83391889622605,85.85942489543532,85.99921465776805,86.57419213316538,85.00674509206954,87.12014714159916,89.61012427707055,88.41745850115404,0.029793276729188856,,,,,,,,,,,,,
AGUA PLANETA AZUL,83.47949283376673,87.72123997959439,-89924.43950872742,88.03178200943302,84.37628344944565,91.32144417750916,85.25405214518909,89.54463781526029,87.31511059539349,87.88426407532143,87.63421367279749,88.01261256664729,86.52127760732084,88.47175530544853,91.18296484756229,87.69367777420459,-0.002168605530490586,,,,,,,,,,,,,
APA BOTELLON 18.9 LTS (x1),58.25863754101119,62.54385858502985,6144.921852346618,62.56673572955958,59.482752283629225,61.07287262689099,62.209912381868016,62.29920695340803,62.26728812696778,61.28514428982631,63.53352224175048,62.73975893191526,62.967541851817366,63.0260288857086,66.82593279034704,63.06967409166452,0.029118472715000898,,,,,,,,,,,,,
APA BOTELLA 0.5 LTS ( x20),123.87647676229335,128.82885678261232,,123.89281117156453,125.44508808942128,131.32550575855575,143.32926565055314,141.73460488124942,140.4422281856361,134.3007527839584,123.56714847225123,123.36632238128011,123.41880058070902,124.37358017086162,124.22972676222972,123.70261217234858,-0.07891348627552675,,,,,,,,,,,,,
APA BOTELLA 1.5 LTS (x12),232.18928750182494,235.54093240014043,,233.9084343388171,219.02681605922484,225.39186773724958,250.14726518332395,237.5950991588674,239.50472126898802,232.01190893470766,218.73329775047733,221.16699891671706,219.50211170673913,223.21165938332743,230.53650205372296,220.75525051610012,-0.04851758890434965,,,,,,,,,,,,,
APA OTRAS,234.29638059400136,240.693907922486,,237.1792967087384,265.4761985278655,260.52003726879553,274.1996045745299,259.1444455649227,259.5257298569934,264.54508775402485,274.1659724794919,249.1464373519091,252.83520692888382,244.47331143978442,255.45675325082007,253.39007358973916,-0.04216677867274432,,,,,,,,,,,,,
